customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,num_purchase,total_purchase
2958,Regan,Botly,Male,10,1975-11-23,47.0,Health Coach II,Manufacturing,Affluent Customer,N,337 Brentwood Pass,NSW,Australia,2529,7.0,7108.93
2959,Max,Gonthier,Female,1,1953-11-23,69.0,Registered Nurse,Health,Mass Customer,N,4052 Katie Court,QLD,Australia,4300,3.0,3525.57
2960,Hollie,MacEllen,Female,6,1976-07-16,46.0,Design Engineer,Property,Mass Customer,N,3 Comanche Court,NSW,Australia,2537,3.0,5056.10
2961,Merv,Barradell,Male,56,1975-03-22,48.0,Assistant Manager,Health,Mass Customer,N,8 Roxbury Way,VIC,Australia,3031,6.0,9317.62
2962,Shari,MacCallester,Female,26,1971-07-12,51.0,Information Systems Manager,Property,Mass Customer,N,860 Banding Terrace,NSW,Australia,2029,3.0,2837.74
2963,Christin,Fricke,U,17,,,Safety Technician II,IT,Affluent Customer,N,5 Knutson Crossing,NSW,Australia,2114,5.0,3821.02
2964,Geneva,McCrystal,Female,36,1974-01-07,49.0,Product Engineer,Telecommunications,Mass Customer,N,9217 Bashford Parkway,NSW,Australia,2023,2.0,3630.46
2965,Lynna,Greenrod,Female,24,1972-12-15,50.0,NA,n/a,High Net Worth,N,197 Goodland Crossing,NSW,Australia,2320,6.0,4205.82
2966,Fredi,Aldhous,Female,81,1969-05-22,54.0,Dental Hygienist,Health,Mass Customer,N,373 Hayes Terrace,NSW,Australia,2010,5.0,5009.32
2967,Dud,Coom,Male,60,1979-09-14,43.0,Social Worker,Health,Affluent Customer,N,3673 Jenna Center,QLD,Australia,4301,3.0,4699.01
2968,Lek,Viel,Male,38,1977-11-25,45.0,Human Resources Assistant III,Retail,High Net Worth,N,8 Glendale Terrace,QLD,Australia,4014,7.0,4894.31
2969,Pascale,Cuxson,Male,12,1974-11-05,48.0,Database Administrator IV,n/a,Mass Customer,N,22239 Waubesa Way,NSW,Australia,2763,6.0,7362.72
2970,Cassi,Noades,Female,64,1992-12-08,30.0,Software Consultant,Financial Services,Mass Customer,N,6604 Hansons Court,NSW,Australia,2760,4.0,4609.39
2971,Esther,Caught,Female,5,1968-01-16,55.0,Marketing Assistant,Manufacturing,High Net Worth,N,6 Weeping Birch Pass,NSW,Australia,2064,3.0,2369.76
2972,Deena,Burnsides,Female,11,1956-03-18,67.0,NA,n/a,High Net Worth,N,2126 Debra Point,NSW,Australia,2127,4.0,3309.50
2973,Torr,Mintram,Male,34,1972-05-12,51.0,Senior Developer,Health,High Net Worth,N,726 Erie Center,VIC,Australia,3106,4.0,3306.34
2974,Hyacinthia,Settle,Female,1,1975-09-28,47.0,Engineer IV,Financial Services,High Net Worth,N,98 Tomscot Center,VIC,Australia,3442,2.0,727.91
2975,Deva,Carnow,Female,67,1981-03-09,42.0,Senior Cost Accountant,Financial Services,Mass Customer,N,26223 Warrior Terrace,NSW,Australia,2204,3.0,4429.83
2976,Lindsay,Beausang,Male,16,1964-08-07,58.0,Tax Accountant,Health,Mass Customer,N,85 Kim Way,VIC,Australia,3140,4.0,6239.15
2977,Ottilie,Filkov,Female,28,1977-10-16,45.0,Community Outreach Specialist,n/a,Affluent Customer,N,0338 Oakridge Crossing,VIC,Australia,3030,5.0,6457.17
2978,Erasmus,Winckworth,Male,96,1974-05-07,49.0,Programmer IV,Manufacturing,Affluent Customer,N,3 Hudson Circle,NSW,Australia,2250,3.0,2701.22
2979,Louella,Mandifield,Female,39,1976-07-25,46.0,Tax Accountant,Retail,Mass Customer,N,8594 Warner Park,VIC,Australia,3053,4.0,3936.52
2980,Di,Plaid,Female,27,1979-12-22,43.0,Chemical Engineer,Manufacturing,Mass Customer,N,6136 Farragut Plaza,VIC,Australia,3181,6.0,7498.77
2981,Benny,Jadczak,Male,26,1980-03-30,43.0,Sales Representative,Retail,High Net Worth,N,9 7th Pass,NSW,Australia,2760,7.0,4478.31
2982,Celisse,McCloughen,Female,30,1982-08-08,40.0,Senior Cost Accountant,Financial Services,Mass Customer,N,1 Graceland Trail,VIC,Australia,3195,7.0,9529.29
2983,Hilario,Magrane,Male,2,1985-01-26,38.0,Human Resources Manager,Retail,Mass Customer,N,64 Northview Pass,VIC,Australia,3163,5.0,7822.08
2984,Frances,Mishaw,Female,48,1959-05-23,64.0,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,0 Hayes Hill,NSW,Australia,2106,5.0,6200.10
2985,Kerby,Nesfield,Male,69,1986-10-14,36.0,Sales Representative,Retail,Affluent Customer,N,3 Mariners Cove Terrace,NSW,Australia,2216,10.0,11332.27
2986,Ettore,Bere,Male,60,1980-09-01,42.0,NA,Financial Services,Mass Customer,N,130 Thompson Plaza,NSW,Australia,2199,9.0,10969.18
2987,Riane,Schultes,Female,51,1984-11-21,38.0,Media Manager II,n/a,High Net Worth,N,23812 Tony Lane,NSW,Australia,2036,5.0,4468.35
2988,Darrelle,Michie,Female,20,1998-02-02,25.0,Administrative Officer,n/a,Mass Customer,N,3206 Debs Point,VIC,Australia,3071,8.0,9719.11
2989,Mort,,Male,37,2000-10-25,22.0,Dental Hygienist,Health,High Net Worth,N,60 Fulton Trail,NSW,Australia,2234,9.0,9736.30
2990,Brice,Martinuzzi,Male,65,1978-03-16,45.0,GIS Technical Architect,Agriculture,High Net Worth,N,3 Lukken Road,NSW,Australia,2066,7.0,5370.93
2991,Fred,Catanheira,Female,48,1964-06-27,59.0,Desktop Support Technician,Financial Services,Mass Customer,N,424 Almo Junction,NSW,Australia,2830,6.0,6062.26
2992,Crystal,Assur,Female,26,1974-05-31,49.0,Clinical Specialist,Health,Mass Customer,N,9610 Gateway Trail,VIC,Australia,3429,8.0,10530.96
2993,Blinnie,Hazelden,Female,85,1995-03-07,28.0,Graphic Designer,Financial Services,Affluent Customer,N,00 Cordelia Trail,NSW,Australia,2138,8.0,11972.37
2994,Karlen,Iacovacci,Female,26,1976-08-30,46.0,Accountant II,Manufacturing,Mass Customer,N,5 Shelley Pass,NSW,Australia,2763,3.0,1241.11
2995,Garvin,Cunradi,Male,60,1997-01-14,26.0,NA,Health,Mass Customer,N,24 Old Shore Crossing,NSW,Australia,2250,5.0,5632.38
2996,Jerrylee,Shinfield,Female,67,1967-05-05,56.0,Cost Accountant,Financial Services,Mass Customer,N,93 Lawn Road,QLD,Australia,4212,3.0,4774.51
2997,Jo-ann,Carlile,Female,57,1973-05-17,50.0,Computer Systems Analyst II,Health,Affluent Customer,N,09 Texas Plaza,QLD,Australia,4285,6.0,6235.18
2998,Quintana,Housley,Female,34,2000-12-19,22.0,Nurse Practicioner,Manufacturing,High Net Worth,N,99 Lawn Court,QLD,Australia,4556,3.0,3915.46
2999,Rinaldo,Diggin,U,28,,,Business Systems Development Analyst,IT,Affluent Customer,N,4 Loftsgordon Avenue,VIC,Australia,3023,11.0,13698.96
3000,Tann,McCard,Male,28,1974-05-15,49.0,Compensation Analyst,Financial Services,Affluent Customer,N,0 Lakewood Street,NSW,Australia,2144,4.0,4848.29
3001,Gal,Waleran,Male,48,1977-07-22,45.0,Engineer IV,Agriculture,Mass Customer,N,2 Hagan Hill,NSW,Australia,2155,4.0,4664.80
3002,Tracey,Verdun,Male,62,1956-12-06,66.0,Paralegal,Financial Services,Mass Customer,N,673 Comanche Parkway,NSW,Australia,2470,7.0,7201.75
3003,Brita,Tupie,Female,72,1963-05-02,60.0,Web Developer I,Retail,Mass Customer,N,78 Algoma Circle,NSW,Australia,2166,9.0,8364.29
3004,Waylon,Hammant,Male,82,1955-02-20,68.0,Research Assistant II,Health,Mass Customer,N,9 Swallow Avenue,VIC,Australia,3179,5.0,5048.79
3005,Rafaellle,Tantrum,Male,36,1969-01-05,54.0,Human Resources Manager,Property,Affluent Customer,N,90 Loftsgordon Plaza,NSW,Australia,2216,3.0,3682.55
3006,Ariel,Dillingston,Female,72,1988-12-06,34.0,NA,n/a,Mass Customer,N,921 Reinke Road,NSW,Australia,2529,4.0,5912.10
3007,Tudor,Pepper,Male,38,1973-05-22,50.0,Environmental Tech,Manufacturing,Mass Customer,N,5913 Ramsey Road,NSW,Australia,2478,7.0,10024.13
3008,Etta,Criag,Female,40,1982-05-13,41.0,NA,Health,High Net Worth,N,91 Jay Drive,NSW,Australia,2560,6.0,5774.15
3009,Hephzibah,Cliffe,Female,11,1977-04-02,46.0,NA,Health,High Net Worth,N,72 Dennis Road,VIC,Australia,3805,4.0,4248.76
3010,Tobye,Cock,Female,16,1970-05-20,53.0,NA,n/a,Affluent Customer,N,90 Darwin Crossing,NSW,Australia,2767,5.0,5301.96
3011,Robena,Barks,Female,84,1994-05-11,29.0,Staff Scientist,Financial Services,High Net Worth,N,54 Nevada Plaza,NSW,Australia,2096,4.0,2286.90
3012,Devland,Probart,U,81,,,Technical Writer,IT,Mass Customer,N,8003 Pepper Wood Way,VIC,Australia,3250,6.0,9204.57
3013,Lorain,Eddisforth,Female,94,1968-07-28,54.0,Office Assistant III,Property,High Net Worth,N,399 Butterfield Crossing,QLD,Australia,4115,9.0,7550.64
3014,Terrijo,Merlin,Female,59,2001-03-30,22.0,Software Engineer II,n/a,High Net Worth,N,26378 Esch Junction,NSW,Australia,2065,9.0,7360.92
3015,Queenie,Flips,Female,25,2000-09-02,22.0,Assistant Manager,Retail,Affluent Customer,N,2942 Swallow Trail,QLD,Australia,4214,10.0,14529.95
3016,Forster,Bumford,Male,25,1985-08-11,37.0,Analog Circuit Design manager,Financial Services,High Net Worth,N,7 Anzinger Drive,NSW,Australia,2745,5.0,5945.56
3017,Jason,Lorenzo,Male,88,1955-10-05,67.0,Operator,Financial Services,Affluent Customer,N,885 Larry Park,VIC,Australia,3140,6.0,7644.20
3018,Ainsley,Nissle,Female,16,1971-08-24,51.0,Recruiter,n/a,High Net Worth,N,95 Sutteridge Crossing,NSW,Australia,2567,5.0,3429.94
3019,Alonso,Ceyssen,Male,98,1986-02-02,37.0,Community Outreach Specialist,Manufacturing,Affluent Customer,N,13 Alpine Lane,NSW,Australia,2228,3.0,4258.98
3020,Witty,McArthur,Male,13,1965-12-24,57.0,Chemical Engineer,Manufacturing,High Net Worth,N,2 Scott Pass,QLD,Australia,4870,12.0,8955.49
3021,Parker,Lukacs,Male,4,1983-01-18,40.0,NA,n/a,Mass Customer,N,7 Debra Point,VIC,Australia,3175,7.0,8114.92
3022,Gert,Kurtis,Female,21,1988-08-23,34.0,NA,n/a,High Net Worth,N,27 Schlimgen Way,QLD,Australia,4116,5.0,3488.65
3023,Rikki,Bernet,Female,37,1994-12-09,28.0,Accountant I,IT,High Net Worth,N,238 New Castle Alley,NSW,Australia,2166,4.0,2689.66
3024,Franz,Craddy,Male,86,1959-01-08,64.0,NA,Health,Mass Customer,N,010 Stuart Way,VIC,Australia,3056,2.0,3539.28
3025,Osgood,Stolting,Male,27,1977-04-23,46.0,Compensation Analyst,Financial Services,Mass Customer,N,7609 Jackson Terrace,NSW,Australia,2155,2.0,2656.63
3026,Minda,Pendrid,Female,11,1988-11-21,34.0,Account Representative III,Property,Mass Customer,N,520 Parkside Lane,NSW,Australia,2164,6.0,5618.62
3027,Augy,Rudall,Male,83,1977-10-30,45.0,Research Nurse,Health,Mass Customer,N,7046 Fairview Place,QLD,Australia,4510,5.0,3296.91
3028,Leandra,Schubert,Female,67,1956-07-07,66.0,General Manager,Manufacturing,High Net Worth,N,7 Scoville Trail,QLD,Australia,4304,5.0,4662.98
3029,Timmie,Gori,Male,85,1978-07-17,44.0,Business Systems Development Analyst,Manufacturing,Mass Customer,N,31435 Eagle Crest Drive,NSW,Australia,2230,4.0,5099.51
3030,Flor,Agnew,Female,68,1998-05-21,25.0,Technical Writer,Manufacturing,Affluent Customer,N,4 Crescent Oaks Alley,NSW,Australia,2541,7.0,7357.95
3031,Diego,Bertelmot,Male,95,1996-02-02,27.0,Staff Scientist,Health,Mass Customer,N,50 7th Circle,QLD,Australia,4305,5.0,7021.02
3032,Renado,Wonfor,Male,53,1992-08-02,30.0,Analog Circuit Design manager,Health,Affluent Customer,N,7 Lerdahl Court,QLD,Australia,4207,7.0,11294.20
3033,Danielle,Kener,Female,60,1979-03-17,44.0,Administrative Officer,Financial Services,High Net Worth,N,677 Eagan Trail,VIC,Australia,3183,2.0,2523.20
3034,Mara,Tofanini,Female,54,1956-09-09,66.0,Web Designer IV,Manufacturing,Mass Customer,N,638 Browning Terrace,VIC,Australia,3079,5.0,5959.28
3035,Sigfrid,Caldecot,Male,98,1980-04-15,43.0,Associate Professor,Health,High Net Worth,N,731 Haas Trail,NSW,Australia,2125,5.0,4251.32
3036,Windy,Orehead,Female,24,1977-04-17,46.0,Business Systems Development Analyst,Property,Affluent Customer,N,2 Grim Court,NSW,Australia,2168,5.0,8973.98
3037,Leanora,Isles,Female,30,1971-10-27,51.0,Legal Assistant,Financial Services,High Net Worth,N,01654 Milwaukee Plaza,NSW,Australia,2000,3.0,2757.72
3038,Hermione,,Female,45,1958-04-08,65.0,Senior Developer,n/a,High Net Worth,N,42 Arizona Pass,QLD,Australia,4510,6.0,3959.07
3039,Coralie,Guitonneau,Female,52,1968-07-28,54.0,NA,Financial Services,Affluent Customer,N,94611 Cascade Parkway,NSW,Australia,2763,9.0,10568.30
3040,Kameko,Kinrade,Female,87,1966-11-28,56.0,General Manager,Retail,Mass Customer,N,1 Melrose Lane,NSW,Australia,2010,2.0,3384.31
3041,Sherrie,Kingaby,Female,20,1974-03-12,49.0,Physical Therapy Assistant,Retail,Mass Customer,N,88537 Erie Court,QLD,Australia,4211,2.0,3469.37
3042,Barris,Trayton,Male,76,1971-03-17,52.0,Engineer II,Property,High Net Worth,N,5649 Crest Line Place,QLD,Australia,4455,6.0,5220.42
3043,Kelcey,Argontt,Female,21,1981-08-03,41.0,Legal Assistant,n/a,Mass Customer,N,05 2nd Point,NSW,Australia,2217,4.0,4497.96
3044,Russell,Brittoner,Male,59,1990-04-11,33.0,Occupational Therapist,Health,Affluent Customer,N,4 Jenifer Hill,VIC,Australia,3147,9.0,11614.61
3045,Renato,Mungham,Male,52,1996-10-02,26.0,Cost Accountant,Financial Services,Affluent Customer,N,5999 Waxwing Lane,QLD,Australia,4511,6.0,9335.06
3046,Shela,Ridgers,Female,53,1964-06-07,59.0,Programmer Analyst III,Manufacturing,Affluent Customer,N,5444 Corry Pass,NSW,Australia,2761,5.0,6608.56
3047,Eddy,Cossans,Male,20,1962-01-14,61.0,Speech Pathologist,Retail,Mass Customer,N,85 Northland Circle,NSW,Australia,2077,5.0,7046.49
3048,Kenon,Messruther,Male,38,1969-05-27,54.0,Legal Assistant,Manufacturing,Mass Customer,N,80302 Stang Parkway,VIC,Australia,3677,13.0,17224.97
3049,Tristam,O'Fallone,Male,72,1967-07-15,55.0,NA,Property,High Net Worth,N,529 Monterey Street,VIC,Australia,3338,3.0,2997.98
3050,Dinnie,Worsom,Female,90,1997-12-04,25.0,NA,n/a,High Net Worth,N,6 Westend Center,NSW,Australia,2546,9.0,10184.05
3051,Edi,Lugton,Female,81,1973-06-06,50.0,NA,Manufacturing,Affluent Customer,N,9357 Dennis Park,NSW,Australia,2010,4.0,6415.21
3052,Lisetta,,Female,72,1976-09-08,46.0,Teacher,n/a,Mass Customer,N,75 Hansons Alley,NSW,Australia,2260,2.0,1216.02
3053,Susie,,Female,67,1984-09-12,38.0,Account Coordinator,Retail,High Net Worth,N,274 Ludington Trail,NSW,Australia,2428,4.0,3058.13
3054,Marieann,Wickey,Female,94,1965-07-14,57.0,Operator,Manufacturing,Affluent Customer,N,6 Service Parkway,QLD,Australia,4275,5.0,7022.29
3055,Viki,Drache,Female,96,1999-08-23,23.0,General Manager,n/a,Mass Customer,N,99142 Eastwood Way,QLD,Australia,4870,10.0,10643.23
3056,Catlin,Storm,Female,43,1968-05-27,55.0,Health Coach II,Entertainment,Mass Customer,N,0264 Birchwood Plaza,VIC,Australia,3802,4.0,4165.67
3057,Mel,Shoebottom,Female,96,1976-03-28,47.0,Executive Secretary,n/a,Mass Customer,N,40 Bowman Crossing,NSW,Australia,2031,7.0,9733.55
3058,Hamnet,Kibblewhite,Male,67,1986-10-10,36.0,Human Resources Manager,Manufacturing,Mass Customer,N,6354 Briar Crest Road,NSW,Australia,2022,5.0,8188.64
3059,Hercules,Klewi,Male,83,1958-06-09,65.0,Accountant IV,n/a,Mass Customer,N,83 Sunfield Hill,VIC,Australia,3216,2.0,3898.92
3060,Milton,Gorini,Male,28,1982-09-14,40.0,VP Accounting,Financial Services,Mass Customer,N,44 Northridge Plaza,NSW,Australia,2166,11.0,15355.81
3061,Evie,Bendtsen,Female,51,1991-03-18,32.0,Office Assistant IV,Manufacturing,Affluent Customer,N,11 Farragut Junction,NSW,Australia,2530,9.0,9060.67
3062,Lesley,Ruskin,Male,78,1962-11-09,60.0,Civil Engineer,Manufacturing,Mass Customer,N,6 Westport Road,QLD,Australia,4350,6.0,6625.83
3063,Andrea,Wildber,Male,74,1999-11-04,23.0,VP Sales,Financial Services,Affluent Customer,N,922 Mccormick Circle,QLD,Australia,4509,5.0,3788.24
3064,Zach,Billison,Male,96,1995-06-14,28.0,Product Engineer,Financial Services,Affluent Customer,N,9317 Mendota Parkway,VIC,Australia,3064,7.0,6989.68
3065,Winna,Brusle,Female,88,1978-01-05,45.0,Recruiter,Financial Services,High Net Worth,N,8303 Mallard Center,NSW,Australia,2234,5.0,4396.16
3066,Renell,Bellocht,Female,29,1995-01-14,28.0,Paralegal,Financial Services,Affluent Customer,N,4 Gateway Court,VIC,Australia,3107,4.0,4277.98
3067,Veronique,Wash,Female,8,1991-01-13,32.0,Chief Design Engineer,Manufacturing,Mass Customer,N,2178 Washington Hill,VIC,Australia,3806,6.0,7095.87
3068,Gill,Branney,Female,88,1990-12-07,32.0,Automation Specialist I,Manufacturing,Affluent Customer,N,0330 Vahlen Trail,VIC,Australia,3072,6.0,5771.16
3069,Phylis,Traves,Female,59,1988-08-12,34.0,Senior Cost Accountant,Financial Services,Affluent Customer,N,4351 Maywood Hill,VIC,Australia,3551,3.0,3104.80
3070,Malissia,Minthorpe,Female,74,1998-07-27,24.0,Account Executive,Health,Affluent Customer,N,537 Amoth Center,NSW,Australia,2220,4.0,2501.05
3071,Shirlee,Murdoch,Female,59,1989-12-25,33.0,Assistant Media Planner,Entertainment,Mass Customer,N,23384 Kings Drive,NSW,Australia,2261,4.0,3954.99
3072,Roma,Prettjohn,Male,87,1979-04-12,44.0,Chemical Engineer,Manufacturing,Mass Customer,N,6269 Oak Valley Avenue,NSW,Australia,2323,7.0,7712.87
3073,Hernando,Farnham,Male,16,1967-04-12,56.0,Nurse,Telecommunications,Affluent Customer,N,74910 Burning Wood Junction,VIC,Australia,3132,3.0,3426.95
3074,Tracie,Grishaev,Male,31,1969-02-18,54.0,VP Quality Control,Health,Mass Customer,N,6278 Old Shore Parkway,NSW,Australia,2250,7.0,8822.95
3075,Corty,Debell,Male,36,1959-10-24,63.0,NA,Entertainment,Mass Customer,N,08180 Golf Park,VIC,Australia,3068,6.0,6226.44
3076,Merna,Eyers,Female,9,1991-10-01,31.0,Professor,Health,Mass Customer,N,1944 Charing Cross Junction,NSW,Australia,2126,4.0,4679.52
3077,Emelen,Gillopp,Male,19,2000-08-11,22.0,Information Systems Manager,Manufacturing,Affluent Customer,N,25578 Mayfield Drive,NSW,Australia,2099,7.0,8452.62
3078,Mariel,Blacksell,Female,54,1982-08-16,40.0,Safety Technician III,Retail,Mass Customer,N,9 Rieder Avenue,NSW,Australia,2798,3.0,3053.58
3079,Yorker,McKevany,Male,34,1959-11-18,63.0,Legal Assistant,Retail,Mass Customer,N,45201 Atwood Place,NSW,Australia,2176,4.0,4030.71
3080,Christoforo,Santus,Male,87,1958-10-06,64.0,Graphic Designer,Financial Services,High Net Worth,N,0680 Veith Court,VIC,Australia,3939,9.0,8059.37
3081,Dodi,Volker,Female,61,1971-07-25,51.0,Mechanical Systems Engineer,n/a,High Net Worth,N,53 Dunning Lane,VIC,Australia,3024,6.0,7692.82
3082,Emlyn,Maile,Male,68,1997-03-28,26.0,NA,Manufacturing,Mass Customer,N,837 Elmside Center,NSW,Australia,2761,5.0,5029.76
3083,Cirillo,Duprey,Male,44,1971-10-17,51.0,NA,n/a,Mass Customer,N,57863 Pond Avenue,NSW,Australia,2773,6.0,4880.06
3084,Birgit,Dowers,Female,57,1959-07-16,63.0,Staff Scientist,Financial Services,Affluent Customer,N,41205 Straubel Place,QLD,Australia,4305,6.0,7652.58
3085,Kaleb,Eslemont,Male,91,1978-01-21,45.0,Accountant IV,n/a,Affluent Customer,N,52 Steensland Place,VIC,Australia,3910,5.0,5421.38
3086,Pieter,Gadesby,U,18,,,Biostatistician I,IT,High Net Worth,N,00183 Arapahoe Pass,QLD,Australia,4116,10.0,8116.77
3087,Gerry,Scatcher,Male,64,1986-04-02,37.0,Social Worker,Health,Mass Customer,N,233 Toban Alley,NSW,Australia,2567,6.0,8245.08
3088,Hilarius,Trenbey,Male,92,1974-05-09,49.0,NA,Retail,Affluent Customer,N,5 Lotheville Parkway,NSW,Australia,2760,7.0,7264.34
3089,Wood,Nathan,Male,27,2000-02-24,23.0,Web Developer III,Manufacturing,Affluent Customer,N,7 Westridge Terrace,QLD,Australia,4504,4.0,6586.48
3090,Zared,Pinchback,Male,81,1964-12-06,58.0,Operator,Manufacturing,Mass Customer,N,98978 Nevada Circle,VIC,Australia,3020,5.0,6579.85
3091,Guenevere,Treffry,Female,88,1995-08-13,27.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,9503 Aberg Drive,VIC,Australia,3021,2.0,1434.48
3092,Hallie,Blackden,Female,8,1972-12-17,50.0,Statistician IV,n/a,Affluent Customer,N,4 Bayside Place,QLD,Australia,4508,3.0,3324.14
3093,Harwilll,Crimes,Male,31,1992-04-01,31.0,Mechanical Systems Engineer,Property,High Net Worth,N,06 Lighthouse Bay Pass,VIC,Australia,3042,9.0,5845.97
3094,Izak,Andreutti,Male,51,1989-05-28,34.0,Biostatistician II,n/a,Mass Customer,N,67241 Heath Way,NSW,Australia,2151,7.0,6633.12
3095,Joachim,,Male,14,1998-10-11,24.0,Staff Accountant IV,Retail,High Net Worth,N,65620 Michigan Way,VIC,Australia,3141,5.0,6376.37
3096,Lulu,Cabane,Female,32,1973-06-28,50.0,Associate Professor,Financial Services,Mass Customer,N,3075 Victoria Drive,NSW,Australia,2290,3.0,5023.06
3097,Alessandro,Casley,Male,2,1978-05-09,45.0,Actuary,Financial Services,Affluent Customer,N,0 Stephen Lane,NSW,Australia,2170,3.0,3076.92
3098,Tiff,Ovett,Female,77,1980-07-15,42.0,Dental Hygienist,Health,Mass Customer,N,148 Marcy Pass,QLD,Australia,4301,4.0,5749.41
3099,Shelli,Benitti,Female,73,1996-11-26,26.0,NA,Retail,Mass Customer,N,5406 Mockingbird Center,QLD,Australia,4870,2.0,3105.12
3100,Peggy,Wrankling,Female,19,1954-02-09,69.0,Recruiter,n/a,Mass Customer,N,07 Loeprich Junction,NSW,Australia,2101,4.0,5579.87
3101,Paxton,Lermit,Male,68,1987-08-27,35.0,Geological Engineer,Manufacturing,High Net Worth,N,6 Kings Avenue,NSW,Australia,2135,4.0,3227.27
3102,Paquito,Maitland,Male,37,1990-06-04,33.0,Assistant Manager,Property,Affluent Customer,N,9 John Wall Parkway,NSW,Australia,2323,5.0,6644.80
3103,Shaylah,Hatchell,Female,5,1953-10-21,69.0,Safety Technician II,Retail,Mass Customer,N,32304 Larry Road,QLD,Australia,4014,8.0,9562.93
3104,Diahann,Blundan,Female,19,1994-11-30,28.0,Business Systems Development Analyst,Property,Mass Customer,N,9 Dryden Crossing,QLD,Australia,4118,7.0,7843.17
3105,Bryn,Rycraft,Male,88,1965-10-14,57.0,Teacher,Health,Mass Customer,N,146 Dakota Pass,QLD,Australia,4017,6.0,6820.60
3106,Yetty,Conneely,Female,13,1989-06-03,34.0,NA,Financial Services,Mass Customer,N,11171 Rigney Court,NSW,Australia,2770,5.0,5176.15
3107,Dell,Tremathick,Female,98,1960-08-15,62.0,Legal Assistant,n/a,High Net Worth,N,2 Vidon Center,QLD,Australia,4818,4.0,3439.90
3108,Trip,Ahmed,Male,94,1967-10-01,55.0,Accounting Assistant III,Entertainment,Mass Customer,N,1742 Scott Center,QLD,Australia,4670,7.0,10194.97
3109,Jeralee,Domleo,Female,75,1958-06-23,65.0,Automation Specialist II,Health,Mass Customer,N,451 Luster Hill,NSW,Australia,2170,5.0,6150.85
3110,Fabien,Iacapucci,Male,14,1994-02-11,29.0,Community Outreach Specialist,IT,Affluent Customer,N,03287 Hallows Center,QLD,Australia,4305,3.0,2627.40
3111,Maxwell,Blabber,Male,42,1997-03-11,26.0,Associate Professor,Financial Services,Mass Customer,N,7208 Old Gate Avenue,NSW,Australia,2112,5.0,5129.19
3112,Terri,Gornal,Male,41,2001-04-22,22.0,Internal Auditor,Retail,High Net Worth,N,944 Becker Road,VIC,Australia,3162,8.0,6703.75
3113,Wenonah,Lethabridge,Female,52,1969-12-06,53.0,Teacher,Property,Mass Customer,N,904 Doe Crossing Terrace,NSW,Australia,2194,8.0,10192.61
3114,Judah,Prime,Male,48,1974-09-05,48.0,Teacher,IT,Mass Customer,N,7285 Waxwing Pass,NSW,Australia,2620,6.0,6458.95
3115,Rip,Spiers,Male,40,1981-02-26,42.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,3538 Bunting Hill,VIC,Australia,3805,5.0,6888.70
3116,Correy,Loynes,Male,16,1978-06-29,44.0,NA,Health,Mass Customer,N,979 Victoria Junction,VIC,Australia,3156,6.0,7494.92
3117,Nisse,Marriage,Female,68,1995-06-11,28.0,Cost Accountant,Financial Services,Affluent Customer,N,073 Fremont Alley,VIC,Australia,3805,9.0,12615.48
3118,Cleveland,Coxon,Male,54,1993-01-22,30.0,Occupational Therapist,Health,High Net Worth,N,81183 Maple Wood Plaza,QLD,Australia,4152,9.0,10867.23
3119,Earle,Frisby,Male,13,1960-01-11,63.0,NA,n/a,High Net Worth,N,6620 Elmside Drive,QLD,Australia,4118,4.0,3823.40
3120,Lauree,O'Donnell,Female,89,1979-02-04,44.0,Clinical Specialist,Health,Mass Customer,N,4 Shopko Circle,NSW,Australia,2196,7.0,8886.35
3121,Mahmoud,Batterbee,Male,82,1959-05-11,64.0,Data Coordiator,Manufacturing,Mass Customer,N,969 Sycamore Point,NSW,Australia,2304,6.0,6772.58
3122,Cthrine,Orans,Female,17,1980-08-17,42.0,NA,Manufacturing,High Net Worth,N,96073 Erie Place,NSW,Australia,2763,5.0,4804.85
3123,Tina,Riggulsford,Female,71,1976-08-17,46.0,Dental Hygienist,Health,High Net Worth,N,6915 Nobel Crossing,NSW,Australia,2195,4.0,3163.36
3124,Anastasie,Grand,Female,73,1981-02-03,42.0,Account Executive,Retail,High Net Worth,N,32 Elmside Point,NSW,Australia,2560,3.0,2124.69
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,44.0,Social Worker,Health,High Net Worth,N,54294 Hovde Court,NSW,Australia,2500,4.0,2597.47
3126,Bondon,Deeley,Male,7,1986-10-16,36.0,Statistician IV,Financial Services,High Net Worth,N,98 Grover Street,VIC,Australia,3048,8.0,6660.72
3127,Tucker,Lewsley,Male,39,1971-01-31,52.0,Research Nurse,Health,Mass Customer,N,4753 Sheridan Center,VIC,Australia,3048,4.0,5836.78
3128,Betteanne,Alldread,Female,96,1965-06-26,58.0,Geological Engineer,Manufacturing,High Net Worth,N,6958 Knutson Pass,VIC,Australia,3620,5.0,4599.17
3129,Leola,Mandrier,Female,44,1955-09-25,67.0,Analog Circuit Design manager,Property,High Net Worth,N,0 Stephen Park,QLD,Australia,4702,5.0,5089.68
