transaction_id,product_id,customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,brand,product_line,product_class,product_size,list_price,standard_cost,transaction_date,day_of_week,year,month,day,online_order,order_status
16271,100,1486,Dag,Landell,Male,14,1978-08-07,44,Geological Engineer,Manufacturing,Mass Customer,N,12 Redwing Street,NSW,Australia,2325,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-06-21,Wednesday,2017,6,21,FALSE,Approved
16272,12,3434,Stesha,Miners,Female,20,1973-12-05,49,Account Coordinator,Health,Mass Customer,N,989 Waubesa Circle,VIC,Australia,3149,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-05-06,Saturday,2017,5,6,FALSE,Approved
16273,37,1591,Fonz,Jankin,Male,4,1976-09-14,46,Operator,Manufacturing,Mass Customer,N,54 Veith Drive,NSW,Australia,2073,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-03-08,Wednesday,2017,3,8,FALSE,Approved
16274,5,577,Nadean,Fielding,Female,41,1956-04-08,67,,Property,Mass Customer,N,8 Pawling Alley,VIC,Australia,3930,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-10-04,Wednesday,2017,10,4,TRUE,Approved
16275,12,1667,Jaime,Simonnin,Male,67,1955-02-18,68,Geological Engineer,Manufacturing,High Net Worth,N,9168 Thackeray Place,NSW,Australia,2026,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-05-02,Tuesday,2017,5,2,FALSE,Approved
16276,83,933,Melany,L'oiseau,Female,75,1996-05-19,27,Help Desk Operator,Retail,Mass Customer,N,243 Ridge Oak Center,NSW,Australia,2195,Solex,Touring,medium,large,2083.94,675.03,2017-02-06,Monday,2017,2,6,FALSE,Approved
16277,0,1817,Jozef,Frizzell,Male,32,1975-03-13,48,Graphic Designer,,High Net Worth,N,5510 Pepper Wood Street,VIC,Australia,3429,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-11-29,Wednesday,2017,11,29,TRUE,Approved
16278,34,517,Iona,Fidgeon,Female,73,1985-08-20,37,Chief Design Engineer,Property,Mass Customer,N,590 Hayes Court,NSW,Australia,2027,Norco Bicycles,Road,high,large,774.53,464.72,2017-04-08,Saturday,2017,4,8,FALSE,Approved
16279,29,3008,Etta,Criag,Female,40,1982-05-13,41,,Health,High Net Worth,N,91 Jay Drive,NSW,Australia,2560,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-04-17,Monday,2017,4,17,FALSE,Approved
16280,38,2599,Pauly,Eilles,Female,9,1954-05-03,69,VP Marketing,Manufacturing,Mass Customer,N,357 Elgar Alley,VIC,Australia,3910,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-05-09,Tuesday,2017,5,9,TRUE,Approved
16281,31,1444,Claudian,Ruos,Male,97,1975-04-14,48,Payment Adjustment Coordinator,Health,Mass Customer,N,8088 Macpherson Hill,NSW,Australia,2323,WeareA2B,Standard,medium,medium,752.64,205.36,2017-09-28,Thursday,2017,9,28,TRUE,Approved
16282,3,2934,Candida,Hickenbottom,Female,26,1986-04-08,37,Media Manager III,Telecommunications,Mass Customer,N,13282 Pond Circle,NSW,Australia,2471,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-10-16,Monday,2017,10,16,TRUE,Approved
16283,84,3401,Cristie,,Female,92,1993-07-28,29,Tax Accountant,Telecommunications,Mass Customer,N,6851 Orin Parkway,NSW,Australia,2142,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-07-21,Friday,2017,7,21,TRUE,Approved
16284,14,2012,Maisey,Lavell,Female,55,1972-09-07,50,Health Coach I,Health,High Net Worth,N,33 Del Mar Junction,NSW,Australia,2264,Solex,Standard,high,large,1842.92,1.0,2017-01-28,Saturday,2017,1,28,FALSE,Approved
16285,19,322,De,Denington,Female,19,1977-03-10,46,Research Associate,Financial Services,Mass Customer,N,5 Schurz Place,QLD,Australia,4350,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-05-10,Wednesday,2017,5,10,,Approved
16286,0,2712,Carissa,Hassent,Female,0,1987-06-26,35,Tax Accountant,Manufacturing,High Net Worth,N,18652 Springs Plaza,NSW,Australia,2259,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-05-18,Thursday,2017,5,18,TRUE,Approved
16287,72,55,Linc,Jillions,Male,48,1956-09-24,66,Paralegal,Financial Services,Affluent Customer,N,15 Almo Lane,NSW,Australia,2029,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-01-10,Tuesday,2017,1,10,TRUE,Approved
16288,37,2046,Charis,Maas,Female,3,1959-07-27,63,Marketing Manager,,Mass Customer,N,8 Crowley Terrace,NSW,Australia,2760,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-06-17,Saturday,2017,6,17,FALSE,Approved
16289,0,2432,Ebba,Melhuish,Female,67,1981-02-21,42,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,37 Roth Place,NSW,Australia,2144,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-05-18,Thursday,2017,5,18,FALSE,Approved
16290,21,1521,Pernell,Duffett,Male,49,1995-11-13,27,Business Systems Development Analyst,Financial Services,Affluent Customer,N,96 Pepper Wood Drive,NSW,Australia,2567,Solex,Standard,medium,large,1071.23,380.74,2017-09-16,Saturday,2017,9,16,TRUE,Approved
16291,93,3033,Danielle,Kener,Female,60,1979-03-17,44,Administrative Officer,Financial Services,High Net Worth,N,677 Eagan Trail,VIC,Australia,3183,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-07-25,Tuesday,2017,7,25,TRUE,Approved
16292,83,685,Booth,Birkin,,28,,,Senior Developer,IT,Mass Customer,N,39035 Westerfield Plaza,NSW,Australia,2463,Solex,Touring,medium,large,2083.94,675.03,2017-06-12,Monday,2017,6,12,FALSE,Approved
16293,7,2050,Opal,Costa,Female,22,1954-06-26,68,Business Systems Development Analyst,,Mass Customer,N,24951 Michigan Pass,NSW,Australia,2176,Trek Bicycles,Road,low,medium,980.37,234.43,2017-10-31,Tuesday,2017,10,31,TRUE,Approved
16294,100,2897,Kimbra,Gerraty,Female,94,1962-04-14,61,Assistant Professor,Manufacturing,Affluent Customer,N,17 Dapin Avenue,VIC,Australia,3189,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-03-06,Monday,2017,3,6,TRUE,Approved
16295,59,2335,Payton,Sheach,,42,,,Account Executive,IT,Mass Customer,N,4527 Butterfield Circle,NSW,Australia,2076,WeareA2B,Standard,medium,small,1415.01,1.0,2017-01-04,Wednesday,2017,1,4,FALSE,Approved
16296,41,250,Kristofer,,Male,53,1988-04-15,35,Legal Assistant,Health,Mass Customer,N,91141 Huxley Parkway,NSW,Australia,2040,Solex,Road,medium,medium,416.98,312.74,2017-10-17,Tuesday,2017,10,17,FALSE,Approved
16297,17,2641,Vina,Tackell,Female,71,1977-03-22,46,Software Test Engineer I,,Mass Customer,N,52753 Logan Hill,NSW,Australia,2031,Solex,Standard,high,medium,1024.66,614.8,2017-08-01,Tuesday,2017,8,1,TRUE,Approved
16298,79,393,Cesaro,Isbell,Male,35,1955-02-08,68,Associate Professor,Manufacturing,Mass Customer,N,7 Reinke Junction,NSW,Australia,2145,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-08-06,Sunday,2017,8,6,TRUE,Approved
16299,3,1589,Walker,Bartalot,Male,83,1989-07-08,33,Human Resources Manager,Health,Mass Customer,N,78000 Arrowood Center,NSW,Australia,2775,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-12-19,Tuesday,2017,12,19,FALSE,Approved
16300,91,3139,Pail,Blasi,Male,65,1973-06-13,50,Paralegal,Financial Services,High Net Worth,N,24712 Hazelcrest Lane,VIC,Australia,3024,WeareA2B,Standard,low,medium,642.31,513.85,2017-12-19,Tuesday,2017,12,19,FALSE,Approved
16301,41,2702,Saraann,Gilliard,Female,34,1976-11-30,46,Electrical Engineer,Manufacturing,Affluent Customer,N,8598 Nova Parkway,NSW,Australia,2758,Solex,Road,medium,medium,416.98,312.74,2017-05-29,Monday,2017,5,29,TRUE,Approved
16302,65,912,Vince,Dalmon,Male,37,1968-07-19,54,Sales Representative,Retail,Mass Customer,N,33 Kropf Hill,NSW,Australia,2211,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-04-17,Monday,2017,4,17,TRUE,Approved
16303,79,2050,Opal,Costa,Female,22,1954-06-26,68,Business Systems Development Analyst,,Mass Customer,N,24951 Michigan Pass,NSW,Australia,2176,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-05-25,Thursday,2017,5,25,FALSE,Approved
16304,96,175,Templeton,Hambrook,Male,36,1975-11-28,47,Quality Engineer,Manufacturing,Affluent Customer,N,52273 Bay Place,VIC,Australia,3145,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-10-27,Friday,2017,10,27,FALSE,Approved
16305,62,1056,Kendricks,Markel,Male,96,1966-12-18,56,Software Test Engineer IV,Manufacturing,Affluent Customer,N,5811 Hanson Lane,NSW,Australia,2260,Solex,Standard,medium,medium,478.16,298.72,2017-06-23,Friday,2017,6,23,TRUE,Approved
16306,2,3299,Sybille,Ballsdon,Female,27,1980-04-10,43,Systems Administrator II,Manufacturing,Affluent Customer,N,402 Clyde Gallagher Terrace,VIC,Australia,3153,Solex,Standard,medium,medium,71.49,53.62,2017-04-24,Monday,2017,4,24,TRUE,Approved
16307,40,313,Theo,McKune,Male,70,1987-12-22,35,Operator,Manufacturing,Mass Customer,N,990 Kensington Park,VIC,Australia,3796,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-09-12,Tuesday,2017,9,12,TRUE,Approved
16308,13,779,Maddy,Larrat,Female,1,1992-02-10,31,Staff Accountant III,Health,High Net Worth,N,2570 Wayridge Park,NSW,Australia,2093,Solex,Standard,medium,medium,1163.89,589.27,2017-05-19,Friday,2017,5,19,FALSE,Approved
16309,57,671,Aristotle,Vanni,Male,49,1984-07-25,38,,Agriculture,Mass Customer,N,197 Mifflin Hill,NSW,Australia,2260,WeareA2B,Touring,medium,large,1890.39,260.14,2017-02-12,Sunday,2017,2,12,TRUE,Approved
16310,81,2531,Brendan,Verbeke,Male,48,1981-08-20,41,Teacher,Property,High Net Worth,N,46 Dawn Way,NSW,Australia,2340,Solex,Standard,medium,medium,1151.96,649.49,2017-07-03,Monday,2017,7,3,FALSE,Approved
16311,28,54,Loralyn,Wonfor,Female,2,1966-07-24,56,Sales Associate,Property,Mass Customer,N,6 Homewood Avenue,NSW,Australia,2142,Norco Bicycles,Standard,medium,small,1216.14,1.0,2017-03-13,Monday,2017,3,13,FALSE,Approved
16312,80,2299,Mahmoud,Dagworthy,Male,11,1986-10-21,36,Computer Systems Analyst I,Property,High Net Worth,N,531 Springview Lane,VIC,Australia,3101,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-10-22,Sunday,2017,10,22,TRUE,Approved
16313,9,1684,Janie,Stonehewer,Female,96,1979-07-10,43,Environmental Tech,Manufacturing,Mass Customer,N,087 Fallview Plaza,QLD,Australia,4209,OHM Cycles,Road,medium,medium,742.54,667.4,2017-11-28,Tuesday,2017,11,28,TRUE,Approved
16314,41,3202,Garry,Gadson,Male,74,1994-09-10,28,Office Assistant IV,Financial Services,Mass Customer,N,778 7th Parkway,NSW,Australia,2071,Solex,Road,medium,medium,416.98,312.74,2017-05-07,Sunday,2017,5,7,FALSE,Approved
16315,46,1561,Clemens,Rawll,Male,47,1975-03-14,48,Graphic Designer,Manufacturing,Mass Customer,N,61 Donald Crossing,NSW,Australia,2142,Solex,Standard,low,medium,1289.85,74.51,2017-07-18,Tuesday,2017,7,18,TRUE,Approved
16316,87,2661,Dorrie,Meaden,Female,59,1976-12-26,46,VP Marketing,Financial Services,High Net Worth,N,17 South Crossing,NSW,Australia,2770,Giant Bicycles,Standard,high,medium,1179.0,707.4,2017-11-19,Sunday,2017,11,19,FALSE,Approved
16317,62,519,Rabi,Nissle,Male,83,2000-04-07,23,,,Mass Customer,N,2595 Grover Drive,VIC,Australia,3124,Solex,Standard,medium,medium,478.16,298.72,2017-11-05,Sunday,2017,11,5,FALSE,Approved
16318,35,1256,Granny,Lukes,Male,8,1986-05-11,37,Food Chemist,Health,High Net Worth,N,91336 Spenser Street,QLD,Australia,4560,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-06-02,Friday,2017,6,2,TRUE,Approved
16319,42,1736,Garrek,Rowbotham,Male,83,1998-05-10,25,Associate Professor,IT,Affluent Customer,N,2538 Gateway Pass,QLD,Australia,4152,OHM Cycles,Road,medium,small,1810.0,1.0,2017-10-30,Monday,2017,10,30,TRUE,Approved
16320,27,1706,Slade,Semark,Male,32,1961-08-19,61,,Financial Services,High Net Worth,N,11 Victoria Place,NSW,Australia,2036,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-09-17,Sunday,2017,9,17,FALSE,Approved
16321,31,452,Natalee,Bamford,Female,22,1959-08-11,63,Account Coordinator,Property,Mass Customer,N,24919 Artisan Court,VIC,Australia,3015,WeareA2B,Standard,medium,medium,752.64,205.36,2017-06-07,Wednesday,2017,6,7,FALSE,Approved
16322,46,2640,Curran,McMeekan,Male,75,1978-08-24,44,Computer Systems Analyst IV,,Affluent Customer,N,55 Fordem Street,VIC,Australia,3147,Solex,Standard,low,medium,1289.85,74.51,2017-10-03,Tuesday,2017,10,3,TRUE,Approved
16323,81,3087,Gerry,Scatcher,Male,64,1986-04-02,37,Social Worker,Health,Mass Customer,N,233 Toban Alley,NSW,Australia,2567,Solex,Standard,medium,medium,1151.96,649.49,2017-09-16,Saturday,2017,9,16,TRUE,Approved
16324,17,3423,Griselda,Bezants,Female,57,1999-12-27,23,Registered Nurse,Health,Affluent Customer,N,9 Ronald Regan Center,VIC,Australia,3094,Solex,Standard,high,medium,1024.66,614.8,2017-09-10,Sunday,2017,9,10,TRUE,Approved
16325,63,2004,Brandy,Showering,Male,16,1963-06-12,60,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,32 Sutteridge Trail,NSW,Australia,2470,Solex,Standard,medium,medium,1483.2,99.59,2017-11-14,Tuesday,2017,11,14,FALSE,Approved
16326,66,466,Jarad,Bauser,Male,84,1991-01-27,32,,Manufacturing,Affluent Customer,N,9 Dahle Place,NSW,Australia,2763,Solex,Standard,medium,medium,1163.89,589.27,2017-05-14,Sunday,2017,5,14,FALSE,Approved
16327,3,3212,Corella,Bartomeu,Female,62,1981-01-15,42,Analog Circuit Design manager,Financial Services,Affluent Customer,N,4 Farragut Center,NSW,Australia,2065,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-08-03,Thursday,2017,8,3,FALSE,Approved
16328,80,136,Mel,Bennet,Male,46,1973-05-26,50,Senior Developer,Manufacturing,High Net Worth,N,638 Thackeray Junction,QLD,Australia,4178,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-07-08,Saturday,2017,7,8,FALSE,Approved
16329,51,98,Allianora,Babalola,Female,19,1956-03-17,67,Safety Technician IV,Health,Mass Customer,N,105 Shelley Alley,NSW,Australia,2209,OHM Cycles,Standard,high,medium,2005.66,1.0,2017-04-21,Friday,2017,4,21,FALSE,Approved
16330,79,2301,Ken,Vashchenko,Male,66,1966-10-30,56,Senior Cost Accountant,Financial Services,Mass Customer,N,3242 Arizona Junction,QLD,Australia,4101,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-06-15,Thursday,2017,6,15,FALSE,Approved
16331,19,2604,Lewiss,Jaeggi,Male,91,1975-05-08,48,Account Executive,Retail,Mass Customer,N,6 Carioca Avenue,VIC,Australia,3185,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-09-28,Thursday,2017,9,28,TRUE,Approved
16332,78,2464,Cleve,Jindrak,Male,78,1983-04-06,40,Speech Pathologist,Retail,Mass Customer,N,3126 Butterfield Pass,NSW,Australia,2573,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-03-24,Friday,2017,3,24,FALSE,Approved
16333,63,1062,Tish,Mowett,Female,32,1975-09-28,47,Junior Executive,,Mass Customer,N,6 Pankratz Crossing,NSW,Australia,2228,Solex,Standard,medium,medium,1483.2,99.59,2017-12-28,Thursday,2017,12,28,TRUE,Approved
16334,18,2934,Candida,Hickenbottom,Female,26,1986-04-08,37,Media Manager III,Telecommunications,Mass Customer,N,13282 Pond Circle,NSW,Australia,2471,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-02-15,Wednesday,2017,2,15,FALSE,Approved
16335,71,1447,Renaldo,Maudsley,Male,29,1996-06-16,27,Civil Engineer,Manufacturing,Mass Customer,N,89684 Coolidge Hill,NSW,Australia,2630,Solex,Standard,high,large,1842.92,1.0,2017-06-24,Saturday,2017,6,24,FALSE,Approved
16336,56,1428,Morissa,Ozintsev,Female,93,1998-11-15,24,Sales Representative,Retail,High Net Worth,N,1231 Grim Road,NSW,Australia,2760,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-12-08,Friday,2017,12,8,FALSE,Approved
16337,99,1648,Prissie,Dyde,Female,22,1981-06-09,42,VP Accounting,Financial Services,Mass Customer,N,65387 Thackeray Parkway,VIC,Australia,3197,Trek Bicycles,Road,low,small,1720.7,1.0,2017-07-23,Sunday,2017,7,23,TRUE,Approved
16338,0,1710,Matilde,MacKeeg,Female,49,1954-06-30,68,Health Coach IV,Health,High Net Worth,N,147 Waubesa Point,NSW,Australia,2094,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-06-17,Saturday,2017,6,17,TRUE,Approved
16339,81,3170,Bethanne,Kytter,Female,67,1968-01-26,55,Nurse Practicioner,Entertainment,Mass Customer,N,13 Marcy Alley,VIC,Australia,3138,Solex,Standard,medium,medium,1151.96,649.49,2017-11-15,Wednesday,2017,11,15,FALSE,Approved
16340,0,3462,Jehanna,Sparhawk,Female,96,1957-03-03,66,Registered Nurse,Health,High Net Worth,N,785 Crest Line Hill,VIC,Australia,3634,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-11-16,Thursday,2017,11,16,TRUE,Approved
16341,48,491,Andrea,Funcheon,Male,45,1976-02-20,47,Speech Pathologist,Property,Affluent Customer,N,31 Twin Pines Trail,VIC,Australia,3775,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-03-14,Tuesday,2017,3,14,TRUE,Approved
16342,71,3135,Titus,Worsall,Male,83,1962-01-14,61,Staff Scientist,Financial Services,Mass Customer,N,1617 Harper Parkway,NSW,Australia,2096,Solex,Standard,high,large,1842.92,1.0,2017-02-13,Monday,2017,2,13,TRUE,Approved
16343,19,2912,Tobit,,Male,60,1976-08-18,46,,,High Net Worth,N,7916 Clyde Gallagher Place,NSW,Australia,2075,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-05-14,Sunday,2017,5,14,FALSE,Approved
16344,72,2495,Gwenore,Suero,Female,89,1953-11-12,69,Assistant Professor,IT,Affluent Customer,N,719 Vahlen Way,NSW,Australia,2560,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-09-30,Saturday,2017,9,30,FALSE,Approved
16345,96,940,Marnia,Claesens,Female,3,1987-06-16,36,Administrative Officer,Manufacturing,Mass Customer,N,54905 Anniversary Pass,QLD,Australia,4570,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-11-08,Wednesday,2017,11,8,FALSE,Approved
16346,95,861,Rebekah,Dmych,Female,73,1977-05-24,46,Senior Financial Analyst,Financial Services,High Net Worth,N,55 Hovde Parkway,VIC,Australia,3975,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-09-12,Tuesday,2017,9,12,TRUE,Approved
16347,69,1507,Holmes,Benkin,Male,97,1977-11-10,45,,Manufacturing,High Net Worth,N,4 Maywood Court,NSW,Australia,2228,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-10-01,Sunday,2017,10,1,,Approved
16348,24,2367,Lorne,Sabin,Male,40,1957-05-22,66,Electrical Engineer,Manufacturing,Mass Customer,N,5 Columbus Crossing,VIC,Australia,3040,Solex,Road,medium,large,1777.8,820.78,2017-03-02,Thursday,2017,3,2,FALSE,Approved
16349,2,2467,Ynez,Fawloe,Female,71,1975-07-15,47,Engineer III,Manufacturing,Affluent Customer,N,083 Farragut Avenue,NSW,Australia,2540,Solex,Standard,medium,medium,71.49,53.62,2017-09-11,Monday,2017,9,11,TRUE,Approved
16350,0,314,Catie,Advani,Female,27,1962-08-25,60,Marketing Assistant,Retail,High Net Worth,N,706 Anniversary Alley,VIC,Australia,3064,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-08-03,Thursday,2017,8,3,TRUE,Approved
16351,14,953,Jasmin,Brodeur,Female,16,1979-05-23,44,,,Mass Customer,N,97 Aberg Pass,QLD,Australia,4720,Solex,Standard,high,large,1842.92,1.0,2017-12-16,Saturday,2017,12,16,FALSE,Approved
16352,97,305,Cris,Chellam,Female,1,1974-03-17,49,Financial Analyst,Financial Services,Mass Customer,N,01459 Fremont Place,NSW,Australia,2747,Solex,Standard,medium,large,202.62,151.96,2017-11-27,Monday,2017,11,27,TRUE,Approved
16353,21,3238,Sauveur,Edmands,Male,23,1977-07-20,45,Executive Secretary,Retail,Mass Customer,N,8 Rockefeller Lane,NSW,Australia,2306,Solex,Standard,medium,large,1071.23,380.74,2017-06-04,Sunday,2017,6,4,FALSE,Approved
16354,7,2152,Junina,Labone,Female,40,1968-11-05,54,Database Administrator III,Manufacturing,Mass Customer,N,2800 Dottie Trail,VIC,Australia,3071,Trek Bicycles,Road,low,medium,980.37,234.43,2017-12-29,Friday,2017,12,29,TRUE,Approved
16355,95,2621,Moreen,Zoren,Female,24,1974-02-21,49,Assistant Media Planner,Entertainment,High Net Worth,N,536 Crowley Crossing,NSW,Australia,2167,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-04-05,Wednesday,2017,4,5,FALSE,Approved
16356,92,463,Allis,Blanche,Female,9,1962-03-30,61,Senior Cost Accountant,Financial Services,Mass Customer,N,8750 Lakewood Gardens Park,NSW,Australia,2760,WeareA2B,Standard,medium,small,1415.01,1.0,2017-10-24,Tuesday,2017,10,24,TRUE,Approved
16357,67,515,Winna,Verny,Female,55,1989-09-04,33,Help Desk Operator,IT,High Net Worth,N,12845 Paget Lane,NSW,Australia,2026,Solex,Standard,medium,large,1071.23,380.74,2017-06-12,Monday,2017,6,12,TRUE,Approved
16358,10,703,Ethelda,,Female,66,1966-10-31,56,,Property,Mass Customer,N,4 Lillian Plaza,NSW,Australia,2283,Solex,Standard,medium,medium,1945.43,333.18,2017-12-29,Friday,2017,12,29,TRUE,Approved
16359,85,3003,Brita,Tupie,Female,72,1963-05-02,60,Web Developer I,Retail,Mass Customer,N,78 Algoma Circle,NSW,Australia,2166,WeareA2B,Standard,medium,medium,752.64,205.36,2017-09-10,Sunday,2017,9,10,FALSE,Approved
16360,81,3175,Alphard,Cradduck,Male,82,1984-12-30,38,Operator,Health,Mass Customer,N,94850 Moland Street,VIC,Australia,3072,Solex,Standard,medium,medium,1151.96,649.49,2017-04-14,Friday,2017,4,14,FALSE,Approved
16361,73,3077,Emelen,Gillopp,Male,19,2000-08-11,22,Information Systems Manager,Manufacturing,Affluent Customer,N,25578 Mayfield Drive,NSW,Australia,2099,Solex,Standard,medium,medium,1945.43,333.18,2017-12-01,Friday,2017,12,1,FALSE,Approved
16362,0,1470,Albie,Pach,Male,62,1995-12-04,27,Senior Cost Accountant,Financial Services,High Net Worth,N,04 Gulseth Plaza,NSW,Australia,2528,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-12-29,Friday,2017,12,29,TRUE,Approved
16363,66,1915,Dusty,Tesimon,Female,40,1953-10-12,69,Social Worker,Health,Mass Customer,N,59 Waywood Road,VIC,Australia,3163,Solex,Standard,medium,medium,1163.89,589.27,2017-03-15,Wednesday,2017,3,15,FALSE,Approved
16364,93,2910,Drucill,Petrus,Female,15,1962-12-17,60,Registered Nurse,Health,Mass Customer,N,46418 Hauk Pass,VIC,Australia,3184,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-10-04,Wednesday,2017,10,4,FALSE,Approved
16365,1,595,Nikola,Jeanon,Male,72,1973-05-12,50,VP Marketing,Financial Services,Mass Customer,N,0278 Elka Place,QLD,Australia,4305,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-05-24,Wednesday,2017,5,24,TRUE,Approved
16366,74,1467,Alysia,Cantrill,Female,1,1975-12-16,47,,Manufacturing,Mass Customer,N,11606 Myrtle Street,NSW,Australia,2207,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-12-17,Sunday,2017,12,17,FALSE,Approved
16367,34,1759,Quillan,Shortland,Male,52,1969-06-02,54,Biostatistician IV,Financial Services,High Net Worth,N,096 Anniversary Point,NSW,Australia,2030,Norco Bicycles,Road,high,large,774.53,464.72,2017-11-01,Wednesday,2017,11,1,FALSE,Approved
16368,93,634,Melonie,Zisneros,Female,35,1978-01-30,45,Speech Pathologist,Manufacturing,Mass Customer,N,04 Namekagon Pass,NSW,Australia,2326,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-09-28,Thursday,2017,9,28,TRUE,Approved
16369,50,925,Nicko,Pembridge,Male,42,1978-08-07,44,Accountant IV,Manufacturing,Affluent Customer,N,3 Luster Junction,NSW,Australia,2323,WeareA2B,Standard,medium,small,175.89,131.92,2017-06-21,Wednesday,2017,6,21,FALSE,Approved
16370,37,2657,Coop,Stancer,Male,20,1991-12-16,31,Recruiter,,Mass Customer,N,447 Delaware Park,VIC,Australia,3911,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-07-01,Saturday,2017,7,1,TRUE,Approved
16371,76,591,Sydney,Endacott,Male,16,1974-10-02,48,Business Systems Development Analyst,Entertainment,Affluent Customer,N,36912 Gina Pass,NSW,Australia,2133,WeareA2B,Standard,low,medium,642.31,513.85,2017-01-31,Tuesday,2017,1,31,FALSE,Approved
16372,99,404,Sinclair,Sustins,Male,92,1995-12-17,27,Geologist I,Financial Services,Affluent Customer,N,333 Bunting Crossing,NSW,Australia,2536,Trek Bicycles,Road,low,small,1720.7,1.0,2017-04-27,Thursday,2017,4,27,TRUE,Approved
16373,65,1229,Sebastian,Trass,Male,38,2000-01-08,23,GIS Technical Architect,Manufacturing,Affluent Customer,N,7929 Grasskamp Trail,NSW,Australia,2119,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-12-03,Sunday,2017,12,3,FALSE,Approved
16374,72,475,Vernor,,Male,0,1996-11-14,26,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,781 Dorton Avenue,VIC,Australia,3012,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-08-20,Sunday,2017,8,20,FALSE,Approved
16375,85,377,Levy,Bonavia,Male,65,1999-05-19,24,Staff Scientist,Agriculture,Mass Customer,N,259 Barnett Crossing,NSW,Australia,2265,WeareA2B,Standard,medium,medium,752.64,205.36,2017-04-26,Wednesday,2017,4,26,TRUE,Approved
16376,33,1887,Kynthia,Purcer,Female,22,1965-06-22,58,Director of Sales,IT,Affluent Customer,N,72 Mandrake Court,VIC,Australia,3183,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-09-03,Sunday,2017,9,3,TRUE,Approved
16377,12,2560,Sherm,Tythe,Male,7,1980-10-01,42,Developer IV,,Mass Customer,N,583 Eagle Crest Road,NSW,Australia,2000,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-09-02,Saturday,2017,9,2,TRUE,Approved
16378,59,3060,Milton,Gorini,Male,28,1982-09-14,40,VP Accounting,Financial Services,Mass Customer,N,44 Northridge Plaza,NSW,Australia,2166,WeareA2B,Standard,medium,small,1415.01,1.0,2017-02-04,Saturday,2017,2,4,FALSE,Approved
